66360.0	19.33019	10.973587	9.103387281706205
66361.0	19.285896	11.369548	9.59206554942051
66362.0	19.393112	9.727976	7.586715918777259
66363.0	19.394314	9.859806	7.745261720318865
66364.0	19.43432	11.0888195	9.219910142234198
66365.0	19.582335	11.103072	9.204746031196464
66366.0	19.62658	10.408135	8.355979030260187
66367.0	19.69478	10.866563	8.894432318130953
66368.0	19.713202	11.258236	9.363673033797284
66369.0	19.679407	11.8504505	10.087714653132991
66370.0	19.509327	11.264531	9.41595861114962
66371.0	19.620924	10.562311	8.543220404010867
66372.0	19.574432	10.726214	8.75119032426835
66373.0	19.510176	11.878038	10.15845859369881
66374.0	19.756086	10.191918	8.06721244943617
66375.0	19.48306	10.909971	8.993081826996786
66376.0	19.54399	11.320731	9.476333462883417
66377.0	19.551888	10.972584	9.05370139843734
66378.0	19.534204	10.168594	8.087149927972177
66379.0	19.64603	10.525453	8.493286158901128
66380.0	19.666832	10.246282	8.152071308513428
66381.0	19.703575	11.8001375	10.021458951249087
66382.0	19.807413	9.959653	7.7763069531292786
66383.0	19.8834	9.654126	7.39219444298169
66384.0	19.789442	11.242431	9.327875512341677
66385.0	19.88874	11.102728	9.137348385255564
66386.0	19.796295	10.152252	8.010711917712115
66387.0	19.866098	10.748827	8.714970869445551
66388.0	19.742174	10.729286	8.718361224829607
66389.0	19.798773	10.209902	8.079645808826172
66390.0	19.809025	10.466309	8.386538573367488
66391.0	19.813162	11.416831	9.533534068447295
66392.0	19.770538	10.898791	8.916829207716773
66393.0	19.736753	11.001776	9.048588739812203
66394.0	19.84636	10.4728365	8.386307900843349
66395.0	19.62577	11.1650305	9.270136799283932
66396.0	19.562355	11.780878	10.029250857205966
66397.0	19.54726	10.530796	8.521209011527048
66398.0	19.62262	10.48491	8.449457201653729
66399.0	19.5913	10.398068	8.35149591982281
66400.0	19.651558	10.420519	8.365493650810663
66401.0	19.783537	10.09087	7.939515300212179
66402.0	19.704845	10.024594	7.876681368883055
66403.0	19.762989	9.91901	7.73695249021489
66404.0	19.891788	10.6124325	8.544813405156674
66405.0	20.024109	10.22948	8.054484280859583
66406.0	19.999273	9.766408	7.502348693726276
66407.0	20.003546	10.26755	8.104797427638687
66408.0	19.920454	10.667959	8.605569331055108
66409.0	19.902761	10.623656	8.555968236328908
66410.0	19.906567	11.403661	9.497136875145884
66411.0	20.017117	10.115629	7.91886336574845
66412.0	19.950254	10.614784	8.534948118868613
66413.0	19.838808	11.469214	9.591260366069037
66414.0	19.71282	11.339085	9.461513418709615
66415.0	19.663507	9.766275	7.574510246582236
66416.0	19.779806	10.373753	8.28126706273531
66417.0	19.639702	10.287771	8.207973762653523
66418.0	19.657526	11.274239	9.395217526262513
66419.0	19.56485	10.771578	8.808057751214847
